sequence,frame,gt_x,gt_y,gt_w,gt_h,pred_x,pred_y,pred_w,pred_h,iou
Bird2,0094.jpg,112,218,69,73,142,0,69,73,0.0
Bird2,0095.jpg,108,216,69,73,142,0,69,73,0.0
Bird2,0096.jpg,93,218,69,73,142,0,69,73,0.0
Bird2,0097.jpg,90,218,69,73,142,0,69,73,0.0
Bird2,0098.jpg,111,209,69,73,142,0,69,73,0.0
Bird2,0099.jpg,147,175,69,73,142,0,69,73,0.0
BlurCar1,0247.jpg,250,168,106,105,250,168,106,105,1.0
BlurCar1,0248.jpg,249,170,106,106,260,188,106,105,0.5968870484078252
BlurCar1,0249.jpg,240,179,108,106,250,198,106,105,0.6067463706233988
BlurCar1,0250.jpg,223,191,107,111,240,188,106,105,0.6639184204816663
BlurCar1,0251.jpg,212,209,116,105,240,208,106,105,0.646418985732448
BlurCar1,0252.jpg,220,205,111,104,230,228,106,105,0.5644794038501345
BlurCar1,0253.jpg,217,198,114,103,230,218,106,105,0.5785768514045138
BlurCar1,0254.jpg,218,199,112,105,230,218,106,105,0.6018194541637508
BlurCar1,0255.jpg,186,206,126,118,250,198,106,105,0.30094075260208164
BlurCar1,0256.jpg,150,248,111,105,240,198,106,105,0.05339805825242718
BlurCar1,0257.jpg,173,255,115,107,240,218,106,105,0.16181646918843884
BlurCar1,0258.jpg,250,220,105,104,260,218,106,105,0.7977986139421117
BlurCar1,0259.jpg,226,205,112,107,250,198,106,105,0.5951690821256038
BlurCar1,0260.jpg,220,201,110,108,260,188,106,105,0.3886541943270972
BlurCar1,0261.jpg,208,201,111,109,270,178,106,105,0.20915100723543803
BlurCar1,0262.jpg,191,207,114,107,270,168,106,105,0.109905795032829
BlurCar1,0263.jpg,194,216,110,107,280,178,106,105,0.07552132256246477
BlurCar1,0264.jpg,200,213,119,105,290,188,106,105,0.10889462567472424
BlurCar1,0265.jpg,216,175,122,119,300,168,106,105,0.1698595146871009
BlurCar1,0266.jpg,212,143,122,111,300,158,106,105,0.15246636771300448
BlurCar1,0267.jpg,194,139,123,114,310,168,106,105,0.024229343975241277
BlurCar1,0268.jpg,196,155,118,113,300,188,106,105,0.047978067169294036
BlurCar1,0269.jpg,223,182,127,117,310,188,106,105,0.19275781357565744
BlurCar1,0270.jpg,260,230,118,105,300,208,106,105,0.37979584653291093
BlurCar1,0271.jpg,266,241,125,107,320,228,106,105,0.3634340399488121
BlurCar1,0272.jpg,255,242,120,112,310,228,106,105,0.3170731707317073
BlurCar1,0273.jpg,240,245,121,112,300,248,106,105,0.35044044427422444
BlurCar1,0274.jpg,235,247,118,109,280,228,106,105,0.35440894207971096
BlurCar1,0275.jpg,230,240,120,106,280,238,106,105,0.4332932692307692
BlurCar1,0276.jpg,226,220,115,114,260,218,106,105,0.5248160030194376
BlurCar1,0277.jpg,226,214,111,106,240,208,106,105,0.7224102911306702
BlurCar1,0278.jpg,229,206,116,107,250,228,106,105,0.5220792655330704
BlurCar1,0279.jpg,241,192,117,108,270,238,106,105,0.2979792463134899
BlurCar1,0280.jpg,238,167,117,114,290,218,106,105,0.2010013252834634
BlurCar1,0281.jpg,225,145,117,116,270,198,106,105,0.22493305563820293
BlurCar1,0282.jpg,216,125,126,116,250,178,106,105,0.2905263157894737
BlurCar1,0283.jpg,229,120,112,106,260,158,106,105,0.31485080599062537
BlurCar1,0284.jpg,244,125,118,108,270,168,106,105,0.3341902313624679
BlurCar1,0285.jpg,254,131,114,104,250,158,106,105,0.5190325138778747
BlurCar1,0286.jpg,254,136,116,111,270,138,106,105,0.7774322523322967
BlurCar1,0287.jpg,257,169,127,117,280,148,106,105,0.5063467223091637
BlurCar1,0288.jpg,263,212,122,113,300,148,106,105,0.16261490364425366
BlurCar1,0289.jpg,270,228,121,114,320,168,106,105,0.14703851995029685
BlurCar1,0290.jpg,270,235,123,112,310,188,106,105,0.23959784989050367
BlurCar1,0291.jpg,268,230,119,114,290,188,106,105,0.3288135593220339
BlurCar1,0292.jpg,262,213,117,118,290,188,106,105,0.39964077233947015
BlurCar1,0293.jpg,259,214,120,106,290,178,106,105,0.34677282737591053
BlurCar1,0294.jpg,264,192,119,116,290,158,106,105,0.36020948120669904
BlurCar1,0295.jpg,266,160,117,111,280,138,106,105,0.549139260020555
BlurCar1,0296.jpg,268,157,117,111,280,138,106,105,0.5985285344999006
BlurCar1,0297.jpg,271,177,115,108,290,138,106,105,0.3680724991286162
BlurCar1,0298.jpg,261,182,123,114,290,118,106,105,0.18095595830594421
BlurCar1,0299.jpg,263,177,120,112,280,138,106,105,0.3825118163403106
BlurCar1,0300.jpg,266,179,115,108,280,148,106,105,0.46491664593182386
BlurCar1,0301.jpg,273,182,116,113,270,158,106,105,0.5248820383768481
BlurCar1,0302.jpg,282,193,117,111,270,148,106,105,0.30524435785030035
BlurCar1,0303.jpg,277,207,121,110,280,168,106,105,0.4010548039440495
BlurCar1,0304.jpg,250,210,130,113,280,148,106,105,0.19981412639405205
BlurCar1,0305.jpg,212,206,135,115,280,168,106,105,0.20251736894342687
BlurCar1,0306.jpg,196,206,121,111,300,158,106,105,0.04107324516785351
BlurCar1,0307.jpg,201,203,125,113,290,168,106,105,0.11084231361337145
BlurCar1,0308.jpg,226,207,126,110,310,178,106,105,0.1464354527938343
BlurCar1,0309.jpg,261,207,131,115,330,158,106,105,0.15279672578444747
BlurCar1,0310.jpg,304,210,127,114,350,148,106,105,0.15742372881355932
BlurCar1,0311.jpg,329,215,123,113,340,128,106,105,0.08252238224990269
BlurCar1,0312.jpg,325,219,125,109,320,148,106,105,0.16106186389006144
BlurCar1,0313.jpg,312,207,125,112,320,128,106,105,0.12317868955037097
BlurCar1,0314.jpg,294,188,117,111,320,128,106,105,0.2045250224752772
BlurCar1,0315.jpg,257,160,121,115,340,128,106,105,0.12455659826680436
BlurCar1,0316.jpg,242,156,116,108,340,108,106,105,0.045334040296924706
BlurCar1,0317.jpg,237,162,122,112,320,98,106,105,0.06893727096356973
BlurCar1,0318.jpg,242,176,130,119,320,118,106,105,0.10117569133962577
BlurCar1,0319.jpg,251,196,119,111,320,128,106,105,0.08226243941482503
BlurCar1,0320.jpg,266,208,123,114,330,148,106,105,0.11801573543139085
BlurCar1,0321.jpg,291,220,128,111,320,168,106,105,0.26116171420038825
BlurCar1,0322.jpg,308,228,123,113,320,188,106,105,0.379844533877281
BlurCar1,0323.jpg,300,234,124,118,330,198,106,105,0.336480597634364
BlurCar1,0324.jpg,292,244,128,117,340,188,106,105,0.17668800144235103
BlurCar1,0325.jpg,284,240,120,116,320,188,106,105,0.21613748907660937
BlurCar1,0326.jpg,255,228,127,120,340,198,106,105,0.13565891472868216
BlurCar1,0327.jpg,227,220,123,121,320,188,106,105,0.09192796876967636
BlurCar1,0328.jpg,211,222,121,118,300,168,106,105,0.06864064602960969
BlurCar1,0329.jpg,211,232,118,111,300,168,106,105,0.05160814271452754
BlurCar1,0330.jpg,213,232,126,106,300,158,106,105,0.05193968294883361
BlurCar1,0331.jpg,231,204,125,115,300,138,106,105,0.09364950045023798
BlurCar1,0332.jpg,252,167,122,121,310,118,106,105,0.16065985296754529
BlurCar1,0333.jpg,266,148,115,116,290,118,106,105,0.3867951260980448
BlurCar1,0334.jpg,292,142,128,109,290,138,106,105,0.7205377966799287
BlurCar1,0335.jpg,323,143,110,107,290,138,106,105,0.46794871794871795
BlurCar1,0336.jpg,329,152,113,111,300,148,106,105,0.4892425767488676
BlurCar1,0337.jpg,328,165,115,112,280,168,106,105,0.33984375
BlurCar1,0338.jpg,311,177,120,111,270,178,106,105,0.3872340425531915
BlurCar1,0339.jpg,295,185,113,113,280,188,106,105,0.6661321807027328
BlurCar1,0340.jpg,264,201,122,117,290,198,106,105,0.6272098385857033
BlurCar1,0341.jpg,250,217,114,114,270,188,106,105,0.420680720763161
BlurCar1,0342.jpg,227,222,131,109,250,208,106,105,0.6119393516462602
BlurCar1,0343.jpg,217,209,127,111,240,208,106,105,0.7505377836374991
BlurCar1,0344.jpg,206,201,128,111,220,188,106,105,0.6256897215449763
BlurCar1,0345.jpg,206,204,119,105,230,178,106,105,0.4655707196029777
BlurCar1,0346.jpg,212,192,125,111,230,168,106,105,0.5229307509592546
BlurCar1,0347.jpg,234,175,116,106,250,168,106,105,0.7192132687509174
BlurCar1,0348.jpg,244,168,121,104,250,148,106,105,0.6127584330794341
BlurCar1,0349.jpg,255,171,126,107,270,158,106,105,0.6562584118438762
BlurCar1,0350.jpg,276,181,121,111,290,168,106,105,0.6585184684988858
BlurCar1,0351.jpg,291,210,128,111,310,178,106,105,0.4396590909090909
BlurCar1,0352.jpg,302,223,125,107,320,188,106,105,0.4342990927714369
BlurCar1,0353.jpg,287,201,136,118,310,168,106,105,0.3904635219482247
BlurCar1,0354.jpg,256,188,132,110,310,178,106,105,0.40625
BlurCar1,0355.jpg,204,188,126,112,310,158,106,105,0.06317917614354308
BlurCar1,0356.jpg,170,200,132,118,290,168,106,105,0.03391405342624855
BlurCar1,0357.jpg,165,224,116,110,270,168,106,105,0.02308252323240975
BlurCar1,0358.jpg,162,236,118,113,260,188,106,105,0.04887669353455668
BlurCar1,0359.jpg,175,209,128,118,280,178,106,105,0.0693787705853579
BlurCar1,0360.jpg,199,186,121,118,270,188,106,105,0.2604425042166882
BlurCar1,0361.jpg,225,169,123,112,250,198,106,105,0.48497495826377296
BlurCar1,0362.jpg,233,169,115,116,260,218,106,105,0.317432970819425
BlurCar1,0363.jpg,232,181,115,121,240,208,106,105,0.6606988926463763
BlurCar1,0364.jpg,224,201,119,116,230,188,106,105,0.6423396126992491
BlurCar1,0365.jpg,221,198,120,117,250,168,106,105,0.3720359771054783
BlurCar1,0366.jpg,228,190,122,111,250,178,106,105,0.6049960967993755
BlurCar1,0367.jpg,238,191,120,113,260,188,106,105,0.680277664352797
BlurCar1,0368.jpg,235,196,119,124,250,168,106,105,0.44792482380579485
BlurCar1,0369.jpg,219,210,126,119,250,178,106,105,0.36140497159831153
BlurCar1,0370.jpg,203,217,127,112,240,168,106,105,0.24810475534114404
BlurCar1,0371.jpg,201,202,123,114,230,158,106,105,0.2952930270882686
BlurCar1,0372.jpg,198,185,121,116,250,178,106,105,0.36742012605955227
BlurCar1,0373.jpg,195,183,117,115,230,178,106,105,0.500457735733903
BlurCar1,0374.jpg,194,194,122,113,220,158,106,105,0.3621255193527225
BlurCar1,0375.jpg,206,217,119,116,240,158,106,105,0.1859779299847793
BlurCar1,0376.jpg,202,250,122,105,260,178,106,105,0.09675645959318306
BlurCar1,0377.jpg,200,249,118,111,250,178,106,105,0.10549370323051652
BlurCar1,0378.jpg,200,213,120,112,230,158,106,105,0.2242152466367713
BlurCar1,0379.jpg,202,194,119,113,230,148,106,105,0.2795189504373178
BlurCar1,0380.jpg,195,178,116,110,240,168,106,105,0.39340915718868474
BlurCar1,0381.jpg,176,170,114,107,230,158,106,105,0.3144016227180527
BlurCar1,0382.jpg,163,176,117,112,250,148,106,105,0.1053639846743295
BlurCar1,0383.jpg,173,192,114,108,260,128,106,105,0.049563465413028876
BlurCar1,0384.jpg,183,201,119,106,270,138,106,105,0.06
BlurCar1,0385.jpg,198,201,123,109,250,138,106,105,0.13834377174669452
BlurCar1,0386.jpg,223,206,118,109,250,158,106,105,0.2758308960382877
BlurCar1,0387.jpg,249,214,119,112,270,168,106,105,0.3095952023988006
BlurCar1,0388.jpg,278,233,116,113,260,178,106,105,0.22179655207178142
BlurCar1,0389.jpg,304,242,105,105,280,178,106,105,0.17889639759484915
BlurCar1,0390.jpg,287,232,114,107,260,188,106,105,0.2603598249500243
BlurCar1,0391.jpg,251,220,120,113,260,208,106,105,0.6646440129449838
BlurCar1,0392.jpg,207,213,118,111,270,198,106,105,0.2567693744164332
BlurCar1,0393.jpg,166,213,122,109,260,178,106,105,0.08723517892113228
BlurCar1,0394.jpg,135,218,118,111,240,158,106,105,0.024743052912066996
BlurCar1,0395.jpg,101,218,126,113,220,158,106,105,0.012573344509639563
BlurCar1,0396.jpg,109,211,114,109,200,168,106,105,0.06443741527338455
BlurCar1,0397.jpg,162,192,125,120,200,168,106,105,0.3692815595032228
BlurCar1,0398.jpg,217,184,123,118,180,188,106,105,0.39377140061959887
BlurCar1,0399.jpg,234,184,107,108,190,178,106,105,0.37092095721537344
BlurCar1,0400.jpg,227,186,116,116,180,188,106,105,0.336849545973574
BlurCar1,0401.jpg,233,192,121,114,190,208,106,105,0.32928
BlurCar1,0402.jpg,240,207,120,113,190,218,106,105,0.30098008220044264
BlurCar1,0403.jpg,221,212,130,112,180,218,106,105,0.36178107606679033
BlurCar1,0404.jpg,186,216,125,114,200,198,106,105,0.5707389528406981
BlurCar1,0405.jpg,170,220,115,110,190,218,106,105,0.699178277956413
BlurCar1,0406.jpg,165,224,126,110,200,218,106,105,0.5637319316688568
BlurCar1,0407.jpg,199,219,127,110,210,228,106,105,0.7437821314436571
BlurCar1,0408.jpg,253,212,130,108,210,248,106,105,0.21983134632160511
BlurCar1,0409.jpg,273,212,125,112,190,228,106,105,0.09632667306517756
BlurCar1,0410.jpg,267,216,118,104,170,238,106,105,0.03256265442993293
BlurCar1,0411.jpg,257,205,120,108,150,218,106,105,0.0
BlurCar1,0412.jpg,252,194,115,110,140,208,106,105,0.0
BlurCar1,0413.jpg,247,191,116,110,130,218,106,105,0.0
BlurCar1,0414.jpg,253,185,111,108,130,218,106,105,0.0
BlurCar1,0415.jpg,266,188,116,109,150,218,106,105,0.0
BlurCar1,0416.jpg,272,203,120,107,130,228,106,105,0.0
BlurCar1,0417.jpg,263,201,127,113,150,208,106,105,0.0
BlurCar1,0418.jpg,239,204,126,110,140,228,106,105,0.02468427095292767
BlurCar1,0419.jpg,204,231,120,105,120,238,106,105,0.099935107073329
BlurCar1,0420.jpg,182,241,122,113,140,248,106,105,0.3693119366893823
BlurCar1,0421.jpg,172,244,122,110,130,238,106,105,0.3478642802240035
BlurCar1,0422.jpg,182,240,114,109,130,248,106,105,0.30129267484255884
BlurCar1,0423.jpg,202,235,120,112,120,258,106,105,0.09521262369617545
BlurCar1,0424.jpg,211,229,114,112,120,248,106,105,0.06199173443540861
BlurCar1,0425.jpg,189,227,121,115,100,258,106,105,0.06046491933776517
BlurCar1,0426.jpg,174,224,115,113,80,248,106,105,0.04631998959101358
BlurCar1,0427.jpg,167,214,122,116,80,238,106,105,0.0742755162743265
BlurCar1,0428.jpg,191,215,116,109,100,238,106,105,0.05737413271659847
BlurCar1,0429.jpg,234,205,116,114,110,238,106,105,0.0
BlurCar1,0430.jpg,280,192,117,115,100,248,106,105,0.0
BlurCar1,0431.jpg,274,192,124,110,100,228,106,105,0.0
BlurCar1,0432.jpg,240,186,129,114,120,218,106,105,0.0
BlurCar1,0433.jpg,206,179,123,112,130,208,106,105,0.1110813704496788
BlurCar1,0434.jpg,194,177,123,110,150,188,106,105,0.33138969873663754
BlurCar1,0435.jpg,177,183,120,105,130,188,106,105,0.3309029725182277
BlurCar1,0436.jpg,160,186,127,109,120,188,106,105,0.3840824696558222
BlurCar1,0437.jpg,167,188,127,106,130,178,106,105,0.36341963741198646
BlurCar1,0438.jpg,205,184,131,118,150,188,106,105,0.2522017614091273
BlurCar1,0439.jpg,278,194,121,108,170,208,106,105,0.0
BlurCar1,0440.jpg,290,188,127,112,150,218,106,105,0.0
BlurCar1,0441.jpg,290,191,123,105,170,198,106,105,0.0
BlurCar1,0442.jpg,276,190,120,104,160,198,106,105,0.0
BlurCar1,0443.jpg,253,196,123,105,140,218,106,105,0.0
BlurCar1,0444.jpg,235,200,121,111,150,218,106,105,0.08638535031847133
BlurCar1,0445.jpg,211,212,122,100,130,228,106,105,0.09891662741403674
BlurCar1,0446.jpg,176,201,120,110,140,218,106,105,0.3653198653198653
BlurCar1,0447.jpg,138,186,120,106,130,228,106,105,0.35680964842416657
BlurCar1,0448.jpg,136,180,119,108,110,218,106,105,0.30464584920030463
BlurCar1,0449.jpg,161,188,117,103,110,208,106,105,0.24521916630855178
BlurCar1,0450.jpg,191,189,110,106,130,188,106,105,0.25842076200993924
BlurCar1,0451.jpg,194,196,118,102,150,198,106,105,0.3654367558646705
BlurCar1,0452.jpg,189,185,123,110,160,178,106,105,0.44092555802267147
BlurCar1,0453.jpg,199,174,110,110,150,178,106,105,0.3470571180052189
BlurCar1,0454.jpg,209,166,111,110,160,158,106,105,0.3104261411487283
BlurCar1,0455.jpg,214,170,120,100,170,158,106,105,0.3320663441603317
BlurCar1,0456.jpg,219,178,114,104,170,168,106,105,0.3081782482499573
BlurCar1,0457.jpg,209,187,115,113,170,188,106,105,0.411644236395553
BlurCar1,0458.jpg,202,200,118,111,170,208,106,105,0.45899072624352644
BlurCar1,0459.jpg,213,220,117,113,150,208,106,105,0.19649174528301888
BlurCar1,0460.jpg,223,244,116,107,170,228,106,105,0.2505710491367862
BlurCar1,0461.jpg,213,250,118,104,180,238,106,105,0.40865587190754227
BlurCar1,0462.jpg,189,234,121,110,200,248,106,105,0.7134043746494672
BlurCar1,0463.jpg,180,203,119,114,200,228,106,105,0.5546742209631728
BlurCar1,0464.jpg,181,167,120,112,220,218,106,105,0.2517193947730399
BlurCar1,0465.jpg,189,155,117,106,240,198,106,105,0.21461752864663983
BlurCar1,0466.jpg,198,149,121,113,260,178,106,105,0.24971028367007608
BlurCar1,0467.jpg,211,162,125,118,280,198,106,105,0.21570838030815484
BlurCar1,0468.jpg,239,180,116,113,290,188,106,105,0.3919485441911216
BlurCar1,0469.jpg,241,183,121,108,270,188,106,105,0.6436625458497487
BlurCar1,0470.jpg,234,179,116,114,250,168,106,105,0.6285943560251438
BlurCar1,0471.jpg,217,182,115,112,230,188,106,105,0.8052631578947368
BlurCar1,0472.jpg,190,195,114,113,240,198,106,105,0.3886190145732131
BlurCar1,0473.jpg,184,203,120,109,250,208,106,105,0.3020329138431752
BlurCar1,0474.jpg,186,209,122,115,230,208,106,105,0.47583294228061945
BlurCar1,0475.jpg,187,203,116,112,240,218,106,105,0.33929265448892343
BlurCar1,0476.jpg,184,178,124,112,240,198,106,105,0.33343993177699605
BlurCar1,0477.jpg,191,158,126,112,220,208,106,105,0.31277303931766176
BlurCar1,0478.jpg,226,159,124,114,240,188,106,105,0.5542568897637795
BlurCar1,0479.jpg,267,168,127,111,230,168,106,105,0.4029029029029029
BlurCar1,0480.jpg,285,181,129,114,250,178,106,105,0.38948047757341075
BlurCar1,0481.jpg,304,203,105,106,260,198,106,105,0.386052303860523
BlurCar1,0482.jpg,300,220,108,101,250,208,106,105,0.30944741532976827
BlurCar1,0483.jpg,301,226,104,104,250,228,106,105,0.34341332027424093
BlurCar1,0484.jpg,303,220,111,107,270,208,106,105,0.4186089530151683
BlurCar1,0485.jpg,299,223,103,102,280,218,106,105,0.6725417439703154
BlurCar1,0486.jpg,263,222,114,107,270,238,106,105,0.7050138868586464
BlurCar1,0487.jpg,237,222,116,109,250,238,106,105,0.6748150757308912
BlurCar1,0488.jpg,228,228,122,113,250,228,106,105,0.7283573806881243
BlurCar1,0489.jpg,221,237,112,108,270,248,106,105,0.3570552147239264
BlurCar1,0490.jpg,207,222,114,113,270,248,106,105,0.22666666666666666
BlurCar1,0491.jpg,212,209,112,109,280,238,106,105,0.17761630840649914
BlurCar1,0492.jpg,217,204,108,107,270,218,106,105,0.29110466108929484
BlurCar1,0493.jpg,220,199,115,109,280,198,106,105,0.3187517414321538
BlurCar1,0494.jpg,237,203,114,101,290,198,106,105,0.3687137330754352
BlurCar1,0495.jpg,250,189,118,106,270,188,106,105,0.7579949427338986
BlurCar1,0496.jpg,260,177,113,104,290,168,106,105,0.5342631084886683
BlurCar1,0497.jpg,264,165,110,104,310,148,106,105,0.3325067894674696
BlurCar1,0498.jpg,270,176,114,105,330,168,106,105,0.2932482364796775
BlurCar1,0499.jpg,277,205,129,119,340,188,106,105,0.2809461616601364
BlurCar1,0500.jpg,280,245,116,112,340,188,106,105,0.12540822991508818
BlurCar1,0501.jpg,259,259,124,101,320,188,106,105,0.09957233172182968
BlurCar1,0502.jpg,242,227,129,118,310,198,106,105,0.21348314606741572
BlurCar1,0503.jpg,231,179,142,128,300,188,106,105,0.3541888082805785
BlurCar1,0504.jpg,236,158,125,111,290,168,106,105,0.4020971178647527
BlurCar1,0505.jpg,243,157,103,101,300,188,106,105,0.17583137661770326
BlurCar1,0506.jpg,217,160,130,108,290,188,106,105,0.22125181950509462
BlurCar1,0507.jpg,202,162,123,116,270,188,106,105,0.2420774647887324
BlurCar1,0508.jpg,208,162,123,112,270,188,106,105,0.2668362156663276
BlurCar1,0509.jpg,245,156,120,107,260,178,106,105,0.5932203389830508
BlurCar1,0510.jpg,268,137,114,112,280,158,106,105,0.6350574712643678
BlurCar1,0511.jpg,280,140,113,105,280,178,106,105,0.44686339898068334
BlurCar1,0512.jpg,284,147,109,108,290,168,106,105,0.6427802883580804
BlurCar1,0513.jpg,254,163,128,118,280,188,106,105,0.5663959875806066
BlurCar1,0514.jpg,247,183,105,103,260,178,106,105,0.7218517065515888
BlurCar1,0515.jpg,240,184,106,104,240,178,106,105,0.9
BlurCar1,0516.jpg,240,181,109,103,240,198,106,105,0.6884676383958915
BlurCar1,0517.jpg,248,183,111,104,240,198,106,105,0.6251433486238532
BlurCar1,0518.jpg,242,194,113,106,260,188,106,105,0.686346055608261
BlurCar1,0519.jpg,207,203,116,108,270,168,106,105,0.185983557248847
BlurCar1,0520.jpg,198,208,117,108,270,178,106,105,0.16551419744004708
BlurCar1,0521.jpg,209,196,121,108,270,198,106,105,0.35199463627220917
BlurCar1,0522.jpg,234,182,107,104,280,188,106,105,0.3671990171990172
BlurCar1,0523.jpg,239,180,113,108,280,168,106,105,0.4024522178146412
BlurCar1,0524.jpg,241,186,114,111,280,178,106,105,0.4406687261493731
BlurCar1,0525.jpg,243,197,103,103,300,158,106,105,0.16232689942789927
BlurCar1,0526.jpg,236,202,113,107,320,168,106,105,0.09729704186749835
BlurCar1,0527.jpg,234,204,111,106,310,188,106,105,0.15747434406753955
BlurCar1,0528.jpg,212,212,109,112,290,188,106,105,0.12056465165410285
BlurCar1,0529.jpg,205,228,116,111,290,198,106,105,0.1072367510723675
BlurCar1,0530.jpg,218,235,111,109,290,188,106,105,0.1078838174273859
BlurCar1,0531.jpg,218,226,115,111,290,198,106,105,0.1608530897784687
BlurCar1,0532.jpg,216,222,109,108,290,188,106,105,0.12171229857471715
BlurCar1,0533.jpg,211,219,112,110,290,178,106,105,0.09897834848626863
BlurCar1,0534.jpg,224,210,108,105,300,178,106,105,0.11602264825668024
BlurCar1,0535.jpg,241,178,139,121,320,158,106,105,0.22320451660904198
BlurCar1,0536.jpg,272,159,119,109,320,148,106,105,0.3829689562173639
BlurCar1,0537.jpg,281,160,110,103,310,138,106,105,0.4272097604371862
BlurCar1,0538.jpg,275,167,118,105,300,118,106,105,0.28440366972477066
BlurCar1,0539.jpg,268,180,126,115,320,128,106,105,0.1807539865425385
BlurCar1,0540.jpg,263,208,117,113,320,148,106,105,0.12470555632534294
BlurCar1,0541.jpg,258,227,118,105,340,168,106,105,0.07574094401756312
BlurCar1,0542.jpg,234,218,127,110,330,168,106,105,0.07287882026073947
BlurCar1,0543.jpg,214,224,112,106,310,168,106,105,0.03528670447385003
BlurCar1,0544.jpg,218,231,108,106,310,168,106,105,0.030676526978909886
BlurCar1,0545.jpg,227,245,108,105,310,188,106,105,0.056417489421720736
BlurCar1,0546.jpg,236,241,109,103,320,188,106,105,0.061737189533171866
BlurCar1,0547.jpg,235,217,114,107,320,168,106,105,0.07482491706597862
BlurCar1,0548.jpg,240,209,110,102,320,168,106,105,0.09397944199706314
BlurCar1,0549.jpg,248,205,126,107,300,188,106,105,0.35977900552486186
BlurCar1,0550.jpg,282,209,126,107,310,198,106,105,0.5981818181818181
BlurCar1,0551.jpg,301,208,112,103,330,188,106,105,0.45192492473256035
BlurCar1,0552.jpg,293,207,110,94,320,188,106,105,0.49804632989115266
BlurCar1,0553.jpg,283,201,108,98,320,188,106,105,0.4302463443551574
BlurCar1,0554.jpg,277,206,100,106,330,168,106,105,0.1694741940692105
BlurCar1,0555.jpg,264,224,114,103,310,158,106,105,0.1311572700296736
BlurCar1,0556.jpg,253,238,114,105,290,168,106,105,0.1320754716981132
BlurCar1,0557.jpg,253,241,106,101,280,188,106,105,0.23172382671480143
BlurCar1,0558.jpg,261,233,110,104,300,168,106,105,0.1439432336543335
BlurCar1,0559.jpg,269,223,104,102,280,188,106,105,0.42750197005516155
BlurCar1,0560.jpg,262,218,107,99,300,198,106,105,0.3698448732500946
BlurCar1,0561.jpg,255,208,113,103,300,198,106,105,0.3961003127107732
BlurCar1,0562.jpg,257,205,105,105,280,208,106,105,0.6064824885795084
BlurCar1,0563.jpg,259,202,111,106,280,208,106,105,0.6476683937823834
BlurCar1,0564.jpg,272,194,102,99,260,208,106,105,0.6035654932769301
BlurCar1,0565.jpg,270,189,105,101,260,208,106,105,0.5678424583423501
BlurCar1,0566.jpg,269,193,110,103,240,228,106,105,0.30399442638179286
BlurCar1,0567.jpg,272,212,118,104,260,208,106,105,0.682628702904803
BlurCar1,0568.jpg,280,221,116,103,240,218,106,105,0.41184387617765816
BlurCar1,0569.jpg,289,230,113,101,260,238,106,105,0.4655441425042257
BlurCar1,0570.jpg,272,232,123,100,270,248,106,105,0.5945283789301756
BlurCar1,0571.jpg,246,231,115,104,260,248,106,105,0.6143466405649165
BlurCar1,0572.jpg,220,232,115,105,280,248,106,105,0.2673402512288367
BlurCar1,0573.jpg,208,224,115,97,260,228,106,105,0.3566906124436868
BlurCar1,0574.jpg,200,188,117,105,250,208,106,105,0.3213882618510158
BlurCar1,0575.jpg,198,166,118,103,230,208,106,105,0.29083046900986803
BlurCar1,0576.jpg,213,165,103,94,230,188,106,105,0.4152046783625731
BlurCar1,0577.jpg,222,170,112,98,240,168,106,105,0.7144408251900108
BlurCar1,0578.jpg,238,178,109,102,250,168,106,105,0.707051331236093
BlurCar1,0579.jpg,244,184,109,98,270,168,106,105,0.5120970537261699
BlurCar1,0580.jpg,252,184,105,99,290,168,106,105,0.38317696954119007
BlurCar1,0581.jpg,258,197,112,103,280,188,106,105,0.6159988592613718
BlurCar1,0582.jpg,285,227,108,95,300,208,106,105,0.5972222222222222
BlurCar1,0583.jpg,291,250,107,96,310,208,106,105,0.3496027241770715
BlurCar1,0584.jpg,283,247,113,97,320,228,106,105,0.4201864352298296
BlurCar1,0585.jpg,272,212,111,96,320,228,106,105,0.30096739519885346
BlurCar1,0586.jpg,260,197,114,102,310,208,106,105,0.3439234675800165
BlurCar1,0587.jpg,240,191,113,103,300,208,106,105,0.2502882872988853
BlurCar1,0588.jpg,222,197,112,98,300,208,106,105,0.15448088573219135
BlurCar1,0589.jpg,220,210,101,100,280,188,106,105,0.1908902226959107
BlurCar1,0590.jpg,224,230,108,94,260,198,106,105,0.32796705353800076
BlurCar1,0591.jpg,241,227,106,92,280,208,106,105,0.3810846560846561
BlurCar1,0592.jpg,270,229,102,89,300,208,106,105,0.4271186440677966
BlurCar1,0593.jpg,274,230,106,97,290,228,106,105,0.6883772275666299
BlurCar1,0594.jpg,274,243,108,95,300,218,106,105,0.4423465947403911
BlurCar1,0595.jpg,271,249,105,106,320,228,106,105,0.2679425837320574
BlurCar1,0596.jpg,272,261,105,96,300,238,106,105,0.42387218045112784
BlurCar1,0597.jpg,270,256,105,96,280,248,106,105,0.7543424317617866
BlurCar1,0598.jpg,270,250,112,99,290,248,106,105,0.6947368421052632
BlurCar1,0599.jpg,279,238,100,99,300,228,106,105,0.5548983364140481
BlurCar1,0600.jpg,275,232,107,99,300,228,106,105,0.5966923925027563
BlurCar1,0601.jpg,267,232,113,99,310,218,106,105,0.3994481720699818
